"";"row";"method";"fileName";"combination";"sampling";"column";"value";"ID";"treat"
"1154";"B";"395,680";"./mix_s5.txt";"mix";5;"V1";6;"MQ";NA
"1155";"C";"395,680";"./mix_s5.txt";"mix";5;"V1";0;"MQ";NA
"1156";"D";"395,680";"./mix_s5.txt";"mix";5;"V1";5;"MQ";NA
"1157";"E";"395,680";"./mix_s5.txt";"mix";5;"V1";1;"MQ";NA
"1158";"F";"395,680";"./mix_s5.txt";"mix";5;"V1";2;"MQ";NA
"1159";"A";"614,680";"./mix_s5.txt";"mix";5;"V1";0;"MQ";NA
"1160";"B";"614,680";"./mix_s5.txt";"mix";5;"V1";1;"MQ";NA
"1161";"C";"614,680";"./mix_s5.txt";"mix";5;"V1";0;"MQ";NA
"1162";"D";"614,680";"./mix_s5.txt";"mix";5;"V1";5;"MQ";NA
"1163";"E";"614,680";"./mix_s5.txt";"mix";5;"V1";0;"MQ";NA
"1164";"F";"614,680";"./mix_s5.txt";"mix";5;"V1";1;"MQ";NA
"1165";"A";"440,660";"./mix_s5.txt";"mix";5;"V1";4;"MQ";NA
"1166";"B";"440,660";"./mix_s5.txt";"mix";5;"V1";2;"MQ";NA
"1167";"C";"440,660";"./mix_s5.txt";"mix";5;"V1";3;"MQ";NA
"1168";"D";"440,660";"./mix_s5.txt";"mix";5;"V1";2;"MQ";NA
"1169";"E";"440,660";"./mix_s5.txt";"mix";5;"V1";3;"MQ";NA
"1170";"F";"440,660";"./mix_s5.txt";"mix";5;"V1";2;"MQ";NA
"1171";"A";"440";"./mix_s5.txt";"mix";5;"V1";0,039;"MQ";NA
"1172";"B";"440";"./mix_s5.txt";"mix";5;"V1";0,04;"MQ";NA
"1173";"C";"440";"./mix_s5.txt";"mix";5;"V1";0,041;"MQ";NA
"1174";"D";"440";"./mix_s5.txt";"mix";5;"V1";0,041;"MQ";NA
"1175";"E";"440";"./mix_s5.txt";"mix";5;"V1";0,046;"MQ";NA
"1176";"F";"440";"./mix_s5.txt";"mix";5;"V1";0,04;"MQ";NA
"1177";"A";"450";"./mix_s5.txt";"mix";5;"V1";0,039;"MQ";NA
"1178";"B";"450";"./mix_s5.txt";"mix";5;"V1";0,04;"MQ";NA
"1179";"C";"450";"./mix_s5.txt";"mix";5;"V1";0,041;"MQ";NA
"1180";"D";"450";"./mix_s5.txt";"mix";5;"V1";0,041;"MQ";NA
"1181";"E";"450";"./mix_s5.txt";"mix";5;"V1";0,045;"MQ";NA
"1182";"F";"450";"./mix_s5.txt";"mix";5;"V1";0,04;"MQ";NA
"1183";"A";"650";"./mix_s5.txt";"mix";5;"V1";0,034;"MQ";NA
"1184";"B";"650";"./mix_s5.txt";"mix";5;"V1";0,037;"MQ";NA
"1185";"C";"650";"./mix_s5.txt";"mix";5;"V1";0,038;"MQ";NA
"1186";"D";"650";"./mix_s5.txt";"mix";5;"V1";0,035;"MQ";NA
"1187";"E";"650";"./mix_s5.txt";"mix";5;"V1";0,043;"MQ";NA
"1188";"F";"650";"./mix_s5.txt";"mix";5;"V1";0,035;"MQ";NA
"1189";"A";"395,680";"./mix_s5.txt";"mix";5;"V2";0;"MQ";NA
"1190";"B";"395,680";"./mix_s5.txt";"mix";5;"V2";22;"MIX_Low_1";"cs"
"1191";"C";"395,680";"./mix_s5.txt";"mix";5;"V2";12;"MIX_Low_1";"fluc"
"1192";"D";"395,680";"./mix_s5.txt";"mix";5;"V2";16;"MIX_Low_1";"inc"
"1193";"E";"395,680";"./mix_s5.txt";"mix";5;"V2";67;"MIX_Low_1";"flucinc"
"1194";"F";"395,680";"./mix_s5.txt";"mix";5;"V2";0;"MQ";NA
"1195";"A";"614,680";"./mix_s5.txt";"mix";5;"V2";4;"MQ";NA
"1196";"B";"614,680";"./mix_s5.txt";"mix";5;"V2";5;"MIX_Low_1";"cs"
"1197";"C";"614,680";"./mix_s5.txt";"mix";5;"V2";5;"MIX_Low_1";"fluc"
"1198";"D";"614,680";"./mix_s5.txt";"mix";5;"V2";4;"MIX_Low_1";"inc"
"1199";"E";"614,680";"./mix_s5.txt";"mix";5;"V2";18;"MIX_Low_1";"flucinc"
"1200";"F";"614,680";"./mix_s5.txt";"mix";5;"V2";3;"MQ";NA
"1201";"A";"440,660";"./mix_s5.txt";"mix";5;"V2";0;"MQ";NA
"1202";"B";"440,660";"./mix_s5.txt";"mix";5;"V2";24;"MIX_Low_1";"cs"
"1203";"C";"440,660";"./mix_s5.txt";"mix";5;"V2";23;"MIX_Low_1";"fluc"
"1204";"D";"440,660";"./mix_s5.txt";"mix";5;"V2";20;"MIX_Low_1";"inc"
"1205";"E";"440,660";"./mix_s5.txt";"mix";5;"V2";57;"MIX_Low_1";"flucinc"
"1206";"F";"440,660";"./mix_s5.txt";"mix";5;"V2";0;"MQ";NA
"1207";"A";"440";"./mix_s5.txt";"mix";5;"V2";0,04;"MQ";NA
"1208";"B";"440";"./mix_s5.txt";"mix";5;"V2";0,056;"MIX_Low_1";"cs"
"1209";"C";"440";"./mix_s5.txt";"mix";5;"V2";0,062;"MIX_Low_1";"fluc"
"1210";"D";"440";"./mix_s5.txt";"mix";5;"V2";0,053;"MIX_Low_1";"inc"
"1211";"E";"440";"./mix_s5.txt";"mix";5;"V2";0,05;"MIX_Low_1";"flucinc"
"1212";"F";"440";"./mix_s5.txt";"mix";5;"V2";0,04;"MQ";NA
"1213";"A";"450";"./mix_s5.txt";"mix";5;"V2";0,04;"MQ";NA
"1214";"B";"450";"./mix_s5.txt";"mix";5;"V2";0,054;"MIX_Low_1";"cs"
"1215";"C";"450";"./mix_s5.txt";"mix";5;"V2";0,063;"MIX_Low_1";"fluc"
"1216";"D";"450";"./mix_s5.txt";"mix";5;"V2";0,054;"MIX_Low_1";"inc"
"1217";"E";"450";"./mix_s5.txt";"mix";5;"V2";0,051;"MIX_Low_1";"flucinc"
"1218";"F";"450";"./mix_s5.txt";"mix";5;"V2";0,04;"MQ";NA
"1219";"A";"650";"./mix_s5.txt";"mix";5;"V2";0,035;"MQ";NA
"1220";"B";"650";"./mix_s5.txt";"mix";5;"V2";0,045;"MIX_Low_1";"cs"
"1221";"C";"650";"./mix_s5.txt";"mix";5;"V2";0,046;"MIX_Low_1";"fluc"
"1222";"D";"650";"./mix_s5.txt";"mix";5;"V2";0,045;"MIX_Low_1";"inc"
"1223";"E";"650";"./mix_s5.txt";"mix";5;"V2";0,043;"MIX_Low_1";"flucinc"
"1224";"F";"650";"./mix_s5.txt";"mix";5;"V2";0,037;"MQ";NA
"1225";"A";"395,680";"./mix_s5.txt";"mix";5;"V3";0;"MQ";NA
"1226";"B";"395,680";"./mix_s5.txt";"mix";5;"V3";25;"MIX_Low_2";"cs"
"1227";"C";"395,680";"./mix_s5.txt";"mix";5;"V3";28;"MIX_Low_2";"fluc"
"1228";"D";"395,680";"./mix_s5.txt";"mix";5;"V3";24;"MIX_Low_2";"inc"
"1229";"E";"395,680";"./mix_s5.txt";"mix";5;"V3";30;"MIX_Low_2";"flucinc"
"1230";"F";"395,680";"./mix_s5.txt";"mix";5;"V3";0;"MQ";NA
"1231";"A";"614,680";"./mix_s5.txt";"mix";5;"V3";1;"MQ";NA
"1232";"B";"614,680";"./mix_s5.txt";"mix";5;"V3";5;"MIX_Low_2";"cs"
"1233";"C";"614,680";"./mix_s5.txt";"mix";5;"V3";6;"MIX_Low_2";"fluc"
"1234";"D";"614,680";"./mix_s5.txt";"mix";5;"V3";11;"MIX_Low_2";"inc"
"1235";"E";"614,680";"./mix_s5.txt";"mix";5;"V3";10;"MIX_Low_2";"flucinc"
"1236";"F";"614,680";"./mix_s5.txt";"mix";5;"V3";1;"MQ";NA
"1237";"A";"440,660";"./mix_s5.txt";"mix";5;"V3";2;"MQ";NA
"1238";"B";"440,660";"./mix_s5.txt";"mix";5;"V3";7;"MIX_Low_2";"cs"
"1239";"C";"440,660";"./mix_s5.txt";"mix";5;"V3";23;"MIX_Low_2";"fluc"
"1240";"D";"440,660";"./mix_s5.txt";"mix";5;"V3";25;"MIX_Low_2";"inc"
"1241";"E";"440,660";"./mix_s5.txt";"mix";5;"V3";36;"MIX_Low_2";"flucinc"
"1242";"F";"440,660";"./mix_s5.txt";"mix";5;"V3";3;"MQ";NA
"1243";"A";"440";"./mix_s5.txt";"mix";5;"V3";0,04;"MQ";NA
"1244";"B";"440";"./mix_s5.txt";"mix";5;"V3";0,053;"MIX_Low_2";"cs"
"1245";"C";"440";"./mix_s5.txt";"mix";5;"V3";0,053;"MIX_Low_2";"fluc"
"1246";"D";"440";"./mix_s5.txt";"mix";5;"V3";0,059;"MIX_Low_2";"inc"
"1247";"E";"440";"./mix_s5.txt";"mix";5;"V3";0,049;"MIX_Low_2";"flucinc"
"1248";"F";"440";"./mix_s5.txt";"mix";5;"V3";0,04;"MQ";NA
"1249";"A";"450";"./mix_s5.txt";"mix";5;"V3";0,041;"MQ";NA
"1250";"B";"450";"./mix_s5.txt";"mix";5;"V3";0,052;"MIX_Low_2";"cs"
"1251";"C";"450";"./mix_s5.txt";"mix";5;"V3";0,053;"MIX_Low_2";"fluc"
"1252";"D";"450";"./mix_s5.txt";"mix";5;"V3";0,058;"MIX_Low_2";"inc"
"1253";"E";"450";"./mix_s5.txt";"mix";5;"V3";0,048;"MIX_Low_2";"flucinc"
"1254";"F";"450";"./mix_s5.txt";"mix";5;"V3";0,04;"MQ";NA
"1255";"A";"650";"./mix_s5.txt";"mix";5;"V3";0,035;"MQ";NA
"1256";"B";"650";"./mix_s5.txt";"mix";5;"V3";0,043;"MIX_Low_2";"cs"
"1257";"C";"650";"./mix_s5.txt";"mix";5;"V3";0,043;"MIX_Low_2";"fluc"
"1258";"D";"650";"./mix_s5.txt";"mix";5;"V3";0,047;"MIX_Low_2";"inc"
"1259";"E";"650";"./mix_s5.txt";"mix";5;"V3";0,041;"MIX_Low_2";"flucinc"
"1260";"F";"650";"./mix_s5.txt";"mix";5;"V3";0,036;"MQ";NA
"1261";"A";"395,680";"./mix_s5.txt";"mix";5;"V4";0;"MQ";NA
"1262";"B";"395,680";"./mix_s5.txt";"mix";5;"V4";2;"MIX_Low_3";"cs"
"1263";"C";"395,680";"./mix_s5.txt";"mix";5;"V4";16;"MIX_Low_3";"fluc"
"1264";"D";"395,680";"./mix_s5.txt";"mix";5;"V4";34;"MIX_Low_3";"inc"
"1265";"E";"395,680";"./mix_s5.txt";"mix";5;"V4";40;"MIX_Low_3";"flucinc"
"1266";"F";"395,680";"./mix_s5.txt";"mix";5;"V4";1;"MQ";NA
"1267";"A";"614,680";"./mix_s5.txt";"mix";5;"V4";0;"MQ";NA
"1268";"B";"614,680";"./mix_s5.txt";"mix";5;"V4";0;"MIX_Low_3";"cs"
"1269";"C";"614,680";"./mix_s5.txt";"mix";5;"V4";0;"MIX_Low_3";"fluc"
"1270";"D";"614,680";"./mix_s5.txt";"mix";5;"V4";2;"MIX_Low_3";"inc"
"1271";"E";"614,680";"./mix_s5.txt";"mix";5;"V4";15;"MIX_Low_3";"flucinc"
"1272";"F";"614,680";"./mix_s5.txt";"mix";5;"V4";1;"MQ";NA
"1273";"A";"440,660";"./mix_s5.txt";"mix";5;"V4";7;"MQ";NA
"1274";"B";"440,660";"./mix_s5.txt";"mix";5;"V4";13;"MIX_Low_3";"cs"
"1275";"C";"440,660";"./mix_s5.txt";"mix";5;"V4";23;"MIX_Low_3";"fluc"
"1276";"D";"440,660";"./mix_s5.txt";"mix";5;"V4";38;"MIX_Low_3";"inc"
"1277";"E";"440,660";"./mix_s5.txt";"mix";5;"V4";56;"MIX_Low_3";"flucinc"
"1278";"F";"440,660";"./mix_s5.txt";"mix";5;"V4";0;"MQ";NA
"1279";"A";"440";"./mix_s5.txt";"mix";5;"V4";0,04;"MQ";NA
"1280";"B";"440";"./mix_s5.txt";"mix";5;"V4";0,046;"MIX_Low_3";"cs"
"1281";"C";"440";"./mix_s5.txt";"mix";5;"V4";0,048;"MIX_Low_3";"fluc"
"1282";"D";"440";"./mix_s5.txt";"mix";5;"V4";0,052;"MIX_Low_3";"inc"
"1283";"E";"440";"./mix_s5.txt";"mix";5;"V4";0,053;"MIX_Low_3";"flucinc"
"1284";"F";"440";"./mix_s5.txt";"mix";5;"V4";0,04;"MQ";NA
"1285";"A";"450";"./mix_s5.txt";"mix";5;"V4";0,04;"MQ";NA
"1286";"B";"450";"./mix_s5.txt";"mix";5;"V4";0,046;"MIX_Low_3";"cs"
"1287";"C";"450";"./mix_s5.txt";"mix";5;"V4";0,048;"MIX_Low_3";"fluc"
"1288";"D";"450";"./mix_s5.txt";"mix";5;"V4";0,054;"MIX_Low_3";"inc"
"1289";"E";"450";"./mix_s5.txt";"mix";5;"V4";0,051;"MIX_Low_3";"flucinc"
"1290";"F";"450";"./mix_s5.txt";"mix";5;"V4";0,039;"MQ";NA
"1291";"A";"650";"./mix_s5.txt";"mix";5;"V4";0,037;"MQ";NA
"1292";"B";"650";"./mix_s5.txt";"mix";5;"V4";0,04;"MIX_Low_3";"cs"
"1293";"C";"650";"./mix_s5.txt";"mix";5;"V4";0,039;"MIX_Low_3";"fluc"
"1294";"D";"650";"./mix_s5.txt";"mix";5;"V4";0,043;"MIX_Low_3";"inc"
"1295";"E";"650";"./mix_s5.txt";"mix";5;"V4";0,04;"MIX_Low_3";"flucinc"
"1296";"F";"650";"./mix_s5.txt";"mix";5;"V4";0,037;"MQ";NA
"1297";"A";"395,680";"./mix_s5.txt";"mix";5;"V5";0;"MQ";NA
"1298";"B";"395,680";"./mix_s5.txt";"mix";5;"V5";17;"MIX_Hi_1";"cs"
"1299";"C";"395,680";"./mix_s5.txt";"mix";5;"V5";18;"MIX_Hi_1";"fluc"
"1300";"D";"395,680";"./mix_s5.txt";"mix";5;"V5";28;"MIX_Hi_1";"inc"
"1301";"E";"395,680";"./mix_s5.txt";"mix";5;"V5";37;"MIX_Hi_1";"flucinc"
"1302";"F";"395,680";"./mix_s5.txt";"mix";5;"V5";0;"MQ";NA
"1303";"A";"614,680";"./mix_s5.txt";"mix";5;"V5";3;"MQ";NA
"1304";"B";"614,680";"./mix_s5.txt";"mix";5;"V5";0;"MIX_Hi_1";"cs"
"1305";"C";"614,680";"./mix_s5.txt";"mix";5;"V5";0;"MIX_Hi_1";"fluc"
"1306";"D";"614,680";"./mix_s5.txt";"mix";5;"V5";9;"MIX_Hi_1";"inc"
"1307";"E";"614,680";"./mix_s5.txt";"mix";5;"V5";3;"MIX_Hi_1";"flucinc"
"1308";"F";"614,680";"./mix_s5.txt";"mix";5;"V5";2;"MQ";NA
"1309";"A";"440,660";"./mix_s5.txt";"mix";5;"V5";6;"MQ";NA
"1310";"B";"440,660";"./mix_s5.txt";"mix";5;"V5";15;"MIX_Hi_1";"cs"
"1311";"C";"440,660";"./mix_s5.txt";"mix";5;"V5";22;"MIX_Hi_1";"fluc"
"1312";"D";"440,660";"./mix_s5.txt";"mix";5;"V5";31;"MIX_Hi_1";"inc"
"1313";"E";"440,660";"./mix_s5.txt";"mix";5;"V5";31;"MIX_Hi_1";"flucinc"
"1314";"F";"440,660";"./mix_s5.txt";"mix";5;"V5";0;"MQ";NA
"1315";"A";"440";"./mix_s5.txt";"mix";5;"V5";0,041;"MQ";NA
"1316";"B";"440";"./mix_s5.txt";"mix";5;"V5";0,048;"MIX_Hi_1";"cs"
"1317";"C";"440";"./mix_s5.txt";"mix";5;"V5";0,052;"MIX_Hi_1";"fluc"
"1318";"D";"440";"./mix_s5.txt";"mix";5;"V5";0,056;"MIX_Hi_1";"inc"
"1319";"E";"440";"./mix_s5.txt";"mix";5;"V5";0,051;"MIX_Hi_1";"flucinc"
"1320";"F";"440";"./mix_s5.txt";"mix";5;"V5";0,039;"MQ";NA
"1321";"A";"450";"./mix_s5.txt";"mix";5;"V5";0,041;"MQ";NA
"1322";"B";"450";"./mix_s5.txt";"mix";5;"V5";0,048;"MIX_Hi_1";"cs"
"1323";"C";"450";"./mix_s5.txt";"mix";5;"V5";0,051;"MIX_Hi_1";"fluc"
"1324";"D";"450";"./mix_s5.txt";"mix";5;"V5";0,055;"MIX_Hi_1";"inc"
"1325";"E";"450";"./mix_s5.txt";"mix";5;"V5";0,046;"MIX_Hi_1";"flucinc"
"1326";"F";"450";"./mix_s5.txt";"mix";5;"V5";0,039;"MQ";NA
"1327";"A";"650";"./mix_s5.txt";"mix";5;"V5";0,037;"MQ";NA
"1328";"B";"650";"./mix_s5.txt";"mix";5;"V5";0,041;"MIX_Hi_1";"cs"
"1329";"C";"650";"./mix_s5.txt";"mix";5;"V5";0,043;"MIX_Hi_1";"fluc"
"1330";"D";"650";"./mix_s5.txt";"mix";5;"V5";0,046;"MIX_Hi_1";"inc"
"1331";"E";"650";"./mix_s5.txt";"mix";5;"V5";0,042;"MIX_Hi_1";"flucinc"
"1332";"F";"650";"./mix_s5.txt";"mix";5;"V5";0,036;"MQ";NA
"1333";"A";"395,680";"./mix_s5.txt";"mix";5;"V6";6;"MQ";NA
"1334";"B";"395,680";"./mix_s5.txt";"mix";5;"V6";1;"MIX_Hi_2";"cs"
"1335";"C";"395,680";"./mix_s5.txt";"mix";5;"V6";25;"MIX_Hi_2";"fluc"
"1336";"D";"395,680";"./mix_s5.txt";"mix";5;"V6";46;"MIX_Hi_2";"inc"
"1337";"E";"395,680";"./mix_s5.txt";"mix";5;"V6";63;"MIX_Hi_2";"flucinc"
"1338";"F";"395,680";"./mix_s5.txt";"mix";5;"V6";1;"MQ";NA
"1339";"A";"614,680";"./mix_s5.txt";"mix";5;"V6";2;"MQ";NA
"1340";"B";"614,680";"./mix_s5.txt";"mix";5;"V6";0;"MIX_Hi_2";"cs"
"1341";"C";"614,680";"./mix_s5.txt";"mix";5;"V6";6;"MIX_Hi_2";"fluc"
"1342";"D";"614,680";"./mix_s5.txt";"mix";5;"V6";6;"MIX_Hi_2";"inc"
"1343";"E";"614,680";"./mix_s5.txt";"mix";5;"V6";12;"MIX_Hi_2";"flucinc"
"1344";"F";"614,680";"./mix_s5.txt";"mix";5;"V6";3;"MQ";NA
"1345";"A";"440,660";"./mix_s5.txt";"mix";5;"V6";6;"MQ";NA
"1346";"B";"440,660";"./mix_s5.txt";"mix";5;"V6";17;"MIX_Hi_2";"cs"
"1347";"C";"440,660";"./mix_s5.txt";"mix";5;"V6";26;"MIX_Hi_2";"fluc"
"1348";"D";"440,660";"./mix_s5.txt";"mix";5;"V6";47;"MIX_Hi_2";"inc"
"1349";"E";"440,660";"./mix_s5.txt";"mix";5;"V6";61;"MIX_Hi_2";"flucinc"
"1350";"F";"440,660";"./mix_s5.txt";"mix";5;"V6";0;"MQ";NA
"1351";"A";"440";"./mix_s5.txt";"mix";5;"V6";0,04;"MQ";NA
"1352";"B";"440";"./mix_s5.txt";"mix";5;"V6";0,048;"MIX_Hi_2";"cs"
"1353";"C";"440";"./mix_s5.txt";"mix";5;"V6";0,051;"MIX_Hi_2";"fluc"
"1354";"D";"440";"./mix_s5.txt";"mix";5;"V6";0,057;"MIX_Hi_2";"inc"
"1355";"E";"440";"./mix_s5.txt";"mix";5;"V6";0,05;"MIX_Hi_2";"flucinc"
"1356";"F";"440";"./mix_s5.txt";"mix";5;"V6";0,039;"MQ";NA
"1357";"A";"450";"./mix_s5.txt";"mix";5;"V6";0,039;"MQ";NA
"1358";"B";"450";"./mix_s5.txt";"mix";5;"V6";0,047;"MIX_Hi_2";"cs"
"1359";"C";"450";"./mix_s5.txt";"mix";5;"V6";0,05;"MIX_Hi_2";"fluc"
"1360";"D";"450";"./mix_s5.txt";"mix";5;"V6";0,054;"MIX_Hi_2";"inc"
"1361";"E";"450";"./mix_s5.txt";"mix";5;"V6";0,05;"MIX_Hi_2";"flucinc"
"1362";"F";"450";"./mix_s5.txt";"mix";5;"V6";0,039;"MQ";NA
"1363";"A";"650";"./mix_s5.txt";"mix";5;"V6";0,037;"MQ";NA
"1364";"B";"650";"./mix_s5.txt";"mix";5;"V6";0,041;"MIX_Hi_2";"cs"
"1365";"C";"650";"./mix_s5.txt";"mix";5;"V6";0,043;"MIX_Hi_2";"fluc"
"1366";"D";"650";"./mix_s5.txt";"mix";5;"V6";0,044;"MIX_Hi_2";"inc"
"1367";"E";"650";"./mix_s5.txt";"mix";5;"V6";0,043;"MIX_Hi_2";"flucinc"
"1368";"F";"650";"./mix_s5.txt";"mix";5;"V6";0,036;"MQ";NA
"1369";"A";"395,680";"./mix_s5.txt";"mix";5;"V7";2;"MQ";NA
"1370";"B";"395,680";"./mix_s5.txt";"mix";5;"V7";14;"MIX_Hi_3";"cs"
"1371";"C";"395,680";"./mix_s5.txt";"mix";5;"V7";32;"MIX_Hi_3";"fluc"
"1372";"D";"395,680";"./mix_s5.txt";"mix";5;"V7";21;"MIX_Hi_3";"inc"
"1373";"E";"395,680";"./mix_s5.txt";"mix";5;"V7";52;"MIX_Hi_3";"flucinc"
"1374";"F";"395,680";"./mix_s5.txt";"mix";5;"V7";1;"MQ";NA
"1375";"A";"614,680";"./mix_s5.txt";"mix";5;"V7";3;"MQ";NA
"1376";"B";"614,680";"./mix_s5.txt";"mix";5;"V7";6;"MIX_Hi_3";"cs"
"1377";"C";"614,680";"./mix_s5.txt";"mix";5;"V7";0;"MIX_Hi_3";"fluc"
"1378";"D";"614,680";"./mix_s5.txt";"mix";5;"V7";8;"MIX_Hi_3";"inc"
"1379";"E";"614,680";"./mix_s5.txt";"mix";5;"V7";18;"MIX_Hi_3";"flucinc"
"1380";"F";"614,680";"./mix_s5.txt";"mix";5;"V7";1;"MQ";NA
"1381";"A";"440,660";"./mix_s5.txt";"mix";5;"V7";0;"MQ";NA
"1382";"B";"440,660";"./mix_s5.txt";"mix";5;"V7";12;"MIX_Hi_3";"cs"
"1383";"C";"440,660";"./mix_s5.txt";"mix";5;"V7";31;"MIX_Hi_3";"fluc"
"1384";"D";"440,660";"./mix_s5.txt";"mix";5;"V7";22;"MIX_Hi_3";"inc"
"1385";"E";"440,660";"./mix_s5.txt";"mix";5;"V7";55;"MIX_Hi_3";"flucinc"
"1386";"F";"440,660";"./mix_s5.txt";"mix";5;"V7";0;"MQ";NA
"1387";"A";"440";"./mix_s5.txt";"mix";5;"V7";0,042;"MQ";NA
"1388";"B";"440";"./mix_s5.txt";"mix";5;"V7";0,045;"MIX_Hi_3";"cs"
"1389";"C";"440";"./mix_s5.txt";"mix";5;"V7";0,052;"MIX_Hi_3";"fluc"
"1390";"D";"440";"./mix_s5.txt";"mix";5;"V7";0,053;"MIX_Hi_3";"inc"
"1391";"E";"440";"./mix_s5.txt";"mix";5;"V7";0,05;"MIX_Hi_3";"flucinc"
"1392";"F";"440";"./mix_s5.txt";"mix";5;"V7";0,04;"MQ";NA
"1393";"A";"450";"./mix_s5.txt";"mix";5;"V7";0,041;"MQ";NA
"1394";"B";"450";"./mix_s5.txt";"mix";5;"V7";0,045;"MIX_Hi_3";"cs"
"1395";"C";"450";"./mix_s5.txt";"mix";5;"V7";0,051;"MIX_Hi_3";"fluc"
"1396";"D";"450";"./mix_s5.txt";"mix";5;"V7";0,053;"MIX_Hi_3";"inc"
"1397";"E";"450";"./mix_s5.txt";"mix";5;"V7";0,049;"MIX_Hi_3";"flucinc"
"1398";"F";"450";"./mix_s5.txt";"mix";5;"V7";0,04;"MQ";NA
"1399";"A";"650";"./mix_s5.txt";"mix";5;"V7";0,039;"MQ";NA
"1400";"B";"650";"./mix_s5.txt";"mix";5;"V7";0,039;"MIX_Hi_3";"cs"
"1401";"C";"650";"./mix_s5.txt";"mix";5;"V7";0,043;"MIX_Hi_3";"fluc"
"1402";"D";"650";"./mix_s5.txt";"mix";5;"V7";0,044;"MIX_Hi_3";"inc"
"1403";"E";"650";"./mix_s5.txt";"mix";5;"V7";0,044;"MIX_Hi_3";"flucinc"
"1404";"F";"650";"./mix_s5.txt";"mix";5;"V7";0,036;"MQ";NA
"1405";"A";"395,680";"./mix_s5.txt";"mix";5;"V8";3;"MQ";NA
"1406";"B";"395,680";"./mix_s5.txt";"mix";5;"V8";4;"MQ";NA
"1407";"C";"395,680";"./mix_s5.txt";"mix";5;"V8";2;"MQ";NA
"1408";"D";"395,680";"./mix_s5.txt";"mix";5;"V8";3;"MQ";NA
"1409";"E";"395,680";"./mix_s5.txt";"mix";5;"V8";0;"MQ";NA
"1410";"F";"395,680";"./mix_s5.txt";"mix";5;"V8";4;"MQ";NA
"1411";"A";"614,680";"./mix_s5.txt";"mix";5;"V8";0;"MQ";NA
"1412";"B";"614,680";"./mix_s5.txt";"mix";5;"V8";0;"MQ";NA
"1413";"C";"614,680";"./mix_s5.txt";"mix";5;"V8";6;"MQ";NA
"1414";"D";"614,680";"./mix_s5.txt";"mix";5;"V8";0;"MQ";NA
"1415";"E";"614,680";"./mix_s5.txt";"mix";5;"V8";2;"MQ";NA
"1416";"F";"614,680";"./mix_s5.txt";"mix";5;"V8";5;"MQ";NA
"1417";"A";"440,660";"./mix_s5.txt";"mix";5;"V8";7;"MQ";NA
"1418";"B";"440,660";"./mix_s5.txt";"mix";5;"V8";7;"MQ";NA
"1419";"C";"440,660";"./mix_s5.txt";"mix";5;"V8";7;"MQ";NA
"1420";"D";"440,660";"./mix_s5.txt";"mix";5;"V8";7;"MQ";NA
"1421";"E";"440,660";"./mix_s5.txt";"mix";5;"V8";1;"MQ";NA
"1422";"F";"440,660";"./mix_s5.txt";"mix";5;"V8";0;"MQ";NA
"1423";"A";"440";"./mix_s5.txt";"mix";5;"V8";0,042;"MQ";NA
"1424";"B";"440";"./mix_s5.txt";"mix";5;"V8";0,04;"MQ";NA
"1425";"C";"440";"./mix_s5.txt";"mix";5;"V8";0,039;"MQ";NA
"1426";"D";"440";"./mix_s5.txt";"mix";5;"V8";0,039;"MQ";NA
"1427";"E";"440";"./mix_s5.txt";"mix";5;"V8";0,04;"MQ";NA
"1428";"F";"440";"./mix_s5.txt";"mix";5;"V8";0,04;"MQ";NA
"1429";"A";"450";"./mix_s5.txt";"mix";5;"V8";0,042;"MQ";NA
"1430";"B";"450";"./mix_s5.txt";"mix";5;"V8";0,04;"MQ";NA
"1431";"C";"450";"./mix_s5.txt";"mix";5;"V8";0,039;"MQ";NA
"1432";"D";"450";"./mix_s5.txt";"mix";5;"V8";0,039;"MQ";NA
"1433";"E";"450";"./mix_s5.txt";"mix";5;"V8";0,04;"MQ";NA
"1434";"F";"450";"./mix_s5.txt";"mix";5;"V8";0,04;"MQ";NA
"1435";"A";"650";"./mix_s5.txt";"mix";5;"V8";0,039;"MQ";NA
"1436";"B";"650";"./mix_s5.txt";"mix";5;"V8";0,037;"MQ";NA
"1437";"C";"650";"./mix_s5.txt";"mix";5;"V8";0,036;"MQ";NA
"1438";"D";"650";"./mix_s5.txt";"mix";5;"V8";0,037;"MQ";NA
"1439";"E";"650";"./mix_s5.txt";"mix";5;"V8";0,035;"MQ";NA
"1440";"F";"650";"./mix_s5.txt";"mix";5;"V8";0,038;"MQ";NA
"1441";"A";"395,680";"./mix_s4.txt";"mix";4;"V1";5;"MQ";NA
"1442";"B";"395,680";"./mix_s4.txt";"mix";4;"V1";0;"MQ";NA
"1443";"C";"395,680";"./mix_s4.txt";"mix";4;"V1";2;"MQ";NA
"1444";"D";"395,680";"./mix_s4.txt";"mix";4;"V1";7;"MQ";NA
"1445";"E";"395,680";"./mix_s4.txt";"mix";4;"V1";2;"MQ";NA
"1446";"F";"395,680";"./mix_s4.txt";"mix";4;"V1";0;"MQ";NA
"1447";"A";"614,680";"./mix_s4.txt";"mix";4;"V1";0;"MQ";NA
"1448";"B";"614,680";"./mix_s4.txt";"mix";4;"V1";1;"MQ";NA
"1449";"C";"614,680";"./mix_s4.txt";"mix";4;"V1";0;"MQ";NA
"1450";"D";"614,680";"./mix_s4.txt";"mix";4;"V1";0;"MQ";NA
